E07000040,East Devon,LAD,23,females,510,529.132,565.296,528.941,487.021,491.829,490.172,482.734,486.016,471.473,464.355,456.148,442.596,431.032,434.226,445.579,456.185,478.943,486.008,501.006,501.714,510.932,518.413,522.871,514.705,519.953
E07000040,East Devon,LAD,24,females,537,502.854,518.695,547.7,516.591,481.221,486.088,482.407,476.057,479.562,466.152,459.508,450.932,437.918,426.596,430.68,441.949,452.029,473.59,481.073,495.911,495.677,504.786,512.028,516.841,508.599
E07000040,East Devon,LAD,25,females,561,541.608,512.425,526.074,549.925,521.432,489.663,494.578,489.241,483.566,487.272,474.404,467.942,458.753,445.713,434.245,439.145,450.707,460.637,482.014,490.028,505.118,504.225,513.522,520.762,525.971
E07000040,East Devon,LAD,26,females,528,545.968,531.847,506.847,518.91,538.83,513.229,484.553,489.261,482.829,477.83,481.574,469.385,463.22,453.781,441.054,429.746,435.164,446.659,456.253,476.97,485.201,500.102,498.752,507.961,515.032
E07000040,East Devon,LAD,27,females,497,528.582,544.671,534.327,512.33,523.134,540.549,516.786,490.047,494.67,487.29,482.73,486.57,474.715,468.683,458.907,446.248,434.891,440.794,452.425,461.898,482.444,490.963,505.962,504.243,513.513
E07000040,East Devon,LAD,28,females,533,491.016,518.412,532.844,525.83,506.418,516.189,531.351,509.591,484.831,489.257,481.251,477.149,480.986,469.596,463.787,453.911,441.538,430.338,436.542,448.083,457.294,477.342,485.951,500.757,498.781
E07000040,East Devon,LAD,29,females,523,534.711,496.638,521.484,535.24,530.34,512.452,521.626,535.613,514.848,490.872,495.27,486.523,482.657,486.621,475.243,469.427,459.171,446.668,435.249,441.873,453.713,463.006,483.286,492.224,507.352
E07000040,East Devon,LAD,30,females,531,547.314,557.49,522.765,545.857,558.788,556.425,539.695,548.457,561.542,541.304,517.521,522.019,512.21,508.505,512.696,500.992,495.053,484.096,471.115,459.122,466.414,478.903,488.535,509.583,519.12
E07000040,East Devon,LAD,31,females,525,552.051,565.985,574.806,543.178,564.395,576.804,576.367,560.702,569.089,581.455,561.793,538.221,542.784,532.116,528.556,532.932,520.993,514.961,503.454,490.132,477.694,485.518,498.527,508.42,530.062
E07000040,East Devon,LAD,32,females,579,538.659,564.872,576.766,584.688,555.665,575.27,587.015,588.286,573.608,581.654,593.388,574.343,551.086,555.656,544.327,540.918,545.426,533.356,527.279,515.372,501.844,489.106,497.336,510.715,520.771
E07000040,East Devon,LAD,33,females,591,595.958,558.324,583.752,594.338,601.248,574.4,592.623,603.964,606.634,592.697,600.483,611.827,593.234,570.104,574.698,562.754,559.459,564.104,551.866,545.717,533.42,519.67,506.617,515.227,528.978
E07000040,East Devon,LAD,34,females,540,608.293,614.553,578.727,604.132,613.413,619.685,594.201,611.589,622.776,626.664,613.13,620.846,632.017,613.541,590.173,594.855,582.219,578.976,583.799,571.234,564.936,552.123,537.973,524.461,533.525
E07000040,East Devon,LAD,35,females,563,565.191,634.619,642.269,608.052,633.047,641.548,646.976,622.853,639.53,650.717,655.809,642.522,650.279,661.572,643.085,619.207,623.955,610.473,607.268,612.35,599.302,592.768,579.284,564.604,550.464
E07000040,East Devon,LAD,36,females,614,585.031,587.016,657.041,666.257,633.314,657.911,665.555,670.295,647.52,663.467,674.608,680.75,667.738,675.493,686.869,668.47,644.221,649.007,634.825,631.666,636.952,623.53,616.81,602.787,587.694
E07000040,East Devon,LAD,37,females,636,629.05,601.191,603.007,673.364,683.58,652.104,675.992,682.996,687.116,665.645,680.867,691.911,698.911,686.212,693.917,705.346,687.145,662.706,667.482,652.767,649.668,655.108,641.433,634.588,620.176
E07000040,East Devon,LAD,38,females,710,652.122,644.145,616.992,618.95,689.888,701.237,670.694,694.221,700.733,704.351,683.873,698.559,709.629,717.455,704.905,712.658,724.235,706.058,681.233,686.04,670.727,667.658,673.282,659.259,652.244
E07000040,East Devon,LAD,39,females,782,726.266,669.878,660.919,634.713,636.439,707.834,720.069,690.516,713.696,719.693,722.849,703.326,717.502,728.526,737.075,724.715,732.473,744.138,726.044,700.955,705.781,689.973,686.941,692.715,678.426
E07000040,East Devon,LAD,40,females,798,798.145,743.043,687.868,677.842,651.994,653.87,726.033,739.373,710.747,733.559,739.101,741.78,723.181,736.879,747.904,757.272,745.102,752.894,764.742,746.627,721.055,725.939,709.488,706.479,712.471
E07000040,East Devon,LAD,41,females,885,820.631,818.346,763.609,709.706,698.688,673.204,675.108,747.907,762.249,734.544,756.862,762.062,764.31,746.589,759.846,770.892,780.972,768.972,776.799,788.841,770.731,744.729,749.656,732.645,729.659
E07000040,East Devon,LAD,42,females,944,894.906,831.109,826.553,772.598,719.822,707.892,682.761,684.75,758.013,773.203,746.407,768.241,773.095,774.943,758.059,770.884,781.897,792.601,780.786,788.618,800.814,782.75,756.436,761.388,743.906
E07000040,East Devon,LAD,43,females,953,957.908,910.739,847.236,840.77,787.062,735.198,722.37,697.548,699.613,773.538,789.573,763.508,784.977,789.527,791.012,774.846,787.309,798.334,809.649,797.957,805.82,818.203,800.124,773.43,778.416
E07000040,East Devon,LAD,44,females,882,967.639,971.537,926.245,863.032,854.643,801.113,749.954,736.376,711.772,713.958,788.537,805.415,779.991,801.127,805.429,806.6,791.088,803.234,814.296,826.187,814.591,822.502,835.078,816.982,789.904
E07000040,East Devon,LAD,45,females,973,896.329,979.654,982.568,939.038,875.906,866.039,812.491,762.039,747.799,723.344,725.692,800.585,818.319,793.537,814.147,818.256,819.136,804.287,816.06,827.199,839.612,828.076,836.03,848.832,830.783
E07000040,East Devon,LAD,46,females,998,979.95,905.12,985.578,987.639,946.088,883.388,872.153,818.912,769.541,754.763,730.577,733.129,807.736,826.171,802.233,822.136,826.055,826.656,812.575,823.89,835.052,847.894,836.502,844.452,857.383
E07000040,East Devon,LAD,47,females,973,"1,007.924",990.356,916.721,994.769,996.053,956.2,893.678,881.101,827.979,779.357,764.003,739.996,742.683,817.477,836.685,813.378,832.764,836.503,836.847,823.415,834.368,845.579,858.877,847.569,855.54
E07000040,East Devon,LAD,48,females,1010,984.535,"1,018.219","1,000.978",928.546,"1,004.336","1,004.778",966.58,904.23,890.334,837.365,789.495,773.567,749.757,752.59,827.544,847.503,824.837,843.722,847.275,847.367,834.561,845.167,856.426,870.173,858.946
E07000040,East Devon,LAD,49,females,960,"1,018.669",994.5,"1,026.903","1,010.053",938.815,"1,012.307","1,011.898",975.377,913.244,898.059,845.247,798.143,781.67,758.058,761.009,836.094,856.769,834.736,853.093,856.479,856.305,844.14,854.396,865.688,879.869
E07000040,East Devon,LAD,50,females,939,970.468,"1,028.178","1,005.45","1,036.597","1,019.771",950.487,"1,021.121","1,019.702",985.08,923.605,906.983,854.68,808.372,791.382,768.199,771.286,846.6,868.061,846.725,864.661,867.754,867.248,855.814,865.719,876.985
E07000040,East Devon,LAD,51,females,931,951.804,983.428,"1,040.459","1,018.729","1,048.623","1,032.012",964.263,"1,032.522","1,030.14",997.271,936.173,918.219,866.096,820.402,802.926,779.985,783.283,859.017,881.278,860.588,878.061,880.953,880.123,869.376,878.974
E07000040,East Devon,LAD,52,females,906,943.895,965.692,997.62,"1,053.904","1,033.234","1,061.94","1,045.397",979.157,"1,045.117","1,041.795","1,010.565",949.773,930.452,878.515,833.376,815.369,792.66,796.138,872.346,895.389,875.301,892.375,895.057,893.915,883.807
E07000040,East Devon,LAD,53,females,936,918.318,956.999,979.354,"1,011.25","1,067.362","1,047.49","1,075.179","1,058.656",993.733,"1,057.699","1,053.44","1,023.751",963.213,942.62,890.779,846.104,827.612,805.104,808.785,885.509,909.334,889.789,906.488,908.985,907.544
E07000040,East Devon,LAD,54,females,944,944.676,927.913,966.963,989.827,"1,021.724","1,077.512","1,058.398","1,085.089","1,068.693","1,005.107","1,067.159","1,062.057","1,033.921",973.732,952.087,900.387,856.244,837.388,815.072,818.991,895.972,920.488,901.52,917.76,920.133
E07000040,East Devon,LAD,55,females,923,961.191,962.886,947.267,987.435,"1,011.031","1,043.477","1,098.852","1,080.737","1,106.374","1,090.047","1,027.685","1,087.657","1,081.376","1,055.165",995.017,971.773,919.968,876.287,856.844,834.619,838.886,916.806,942.56,924.198,939.879
E07000040,East Devon,LAD,56,females,887,939.661,978.378,980.734,966.14,"1,006.914","1,031.855","1,064.622","1,119.601","1,102.406","1,127.074","1,110.928","1,049.62","1,107.702","1,100.364","1,075.988","1,015.869",991.184,939.24,895.993,876.038,853.896,858.524,937.319,964.26,946.469
